# Wlen(nm) Transmission
1.931990133674676372e+03 2.791884237930205431e-02
1.931996479042062901e+03 4.767734437918726836e-02
1.932002939865103826e+03 7.455010528896584276e-02
1.932009352544027706e+03 1.082397658928067469e-01
1.932015697609038170e+03 1.476087663738914202e-01
1.932022124099926259e+03 1.908826549963065777e-01
1.932028570386936963e+03 2.361280180013555774e-01
1.932034915149471772e+03 2.816268050365626774e-01
1.932041306901478492e+03 3.259933551491339121e-01
1.932047787203083317e+03 3.682508848774297405e-01
1.932054131663043108e+03 4.078177124289859012e-01
1.932060488269333291e+03 4.443409307858491863e-01
1.932067002992147309e+03 4.776717093325059116e-01
1.932073347149432720e+03 5.078331143988367158e-01
1.932079691219110828e+03 5.349620646892312426e-01
1.932086194737139749e+03 5.593913480547910710e-01
1.932092561608319329e+03 5.816813106829296087e-01
1.932098905375193453e+03 6.023962598667346180e-01
1.932105372813209442e+03 6.219264525794838683e-01
1.932111775039383474e+03 6.405003510070832462e-01
1.932118118503352889e+03 6.581532984603274405e-01
1.932124549454164480e+03 6.747175451289874060e-01
1.932130987442303422e+03 6.899767103513384514e-01
1.932137330603269675e+03 7.038426617376811745e-01
1.932143724659577629e+03 7.163724772058288615e-01
1.932150198816759030e+03 7.277144188719787410e-01
1.932156541674622531e+03 7.380387849627094710e-01
1.932162898429020061e+03 7.474821510295281968e-01
1.932169409162429247e+03 7.561526410374065366e-01
1.932175751717090407e+03 7.641416427578983095e-01
1.932182094183981235e+03 7.715163802054988418e-01
1.932188595056443091e+03 7.783281460538300500e-01
1.932194960730352022e+03 7.846276366334005159e-01
1.932201302893910452e+03 7.904543898462101925e-01
1.932207765528846039e+03 7.958377547304334998e-01
1.932214168714087464e+03 8.008040990220871569e-01
1.932220510574212994e+03 8.053699599370000017e-01
1.932226934563858777e+03 8.095506343673756211e-01
1.932233375667974087e+03 8.133840362117441547e-01
1.932239717224567812e+03 8.169441769083547467e-01
1.932246102161052704e+03 8.203270988421816901e-01
1.932252581591691523e+03 8.236156704543365903e-01
1.932258922844653398e+03 8.268554582738111280e-01
1.932265268319997858e+03 8.300523095287916098e-01
1.932271786484918266e+03 8.331686380159550875e-01
1.932278127434148246e+03 8.361253208835999207e-01
1.932284468295445095e+03 8.388415479794675278e-01
1.932290955091202704e+03 8.412723546758893445e-01
1.932297330992731077e+03 8.434065377687142151e-01
1.932303671550166200e+03 8.452595514535922172e-01
1.932310117947845356e+03 8.468633517844931236e-01
1.932316533520080156e+03 8.482194391988223670e-01
1.932322873773553283e+03 8.492702181171675191e-01
1.932329279364819058e+03 8.499185741485538736e-01
1.932335735015873752e+03 8.500610581754174389e-01
1.932342074965284837e+03 8.496528713676706479e-01
1.932348439341692938e+03 8.488493151276041981e-01
1.932354935479789901e+03 8.480804621357859174e-01
1.932361275125039583e+03 8.478609619436172640e-01
1.932367614682223120e+03 8.485184198710760128e-01
1.932374118106867854e+03 8.501301251327948449e-01
1.932380474252494878e+03 8.525315786469317425e-01
1.932386813505386272e+03 8.552974905552382934e-01
1.932393274777159832e+03 8.578697060367792560e-01
1.932399672347328760e+03 8.598015925469812970e-01
1.932406011295827739e+03 8.607393210110255710e-01
1.932412430005929536e+03 8.602149302570528677e-01
1.932418869409219269e+03 8.577068886038813345e-01
1.932425208053225788e+03 8.528104944899400630e-01
1.932431583792745187e+03 8.460568897657015919e-01
1.932438065437843761e+03 8.397239637938367363e-01
1.932444403777258458e+03 8.360665563382063681e-01
1.932450742028474451e+03 8.357321866022976442e-01
1.932457254541425300e+03 8.387605820433101655e-01
1.932463598467602424e+03 8.446917495315912072e-01
1.932469936414094718e+03 8.514173241636857625e-01
1.932476405017374873e+03 8.563807261387154091e-01
1.932482792123935496e+03 8.585862722563386562e-01
1.932489129765604730e+03 8.581210502005612861e-01
1.932495554049945440e+03 8.553968870119448287e-01
1.932501984745934806e+03 8.511039262709740871e-01
1.932508322082680706e+03 8.463364690122999745e-01
1.932514701638706811e+03 8.424219733637471341e-01
1.932521176333278390e+03 8.402235019932210447e-01
1.932527513365000232e+03 8.400298315988774522e-01
1.932533850308390583e+03 8.417494947198399524e-01
1.932540364360410877e+03 8.447054525199146902e-01
1.932546703612240663e+03 8.477039559922822098e-01
1.932553040250475988e+03 8.498440346640546705e-01
1.932559508634014492e+03 8.508503363111962203e-01
1.932565892824077991e+03 8.507923163972153091e-01
1.932572229157058700e+03 8.498578867627978317e-01
1.932578651462380549e+03 8.482112786146103200e-01
1.932585081000190712e+03 8.459400260835705510e-01
1.932591417027816078e+03 8.430668402115822913e-01
1.932597792845077265e+03 8.395653693338762658e-01
1.932604268140254590e+03 8.353523342030806376e-01
1.932610603862424114e+03 8.302800972512079936e-01
1.932616939496128680e+03 8.241259120742819855e-01
1.932623447529310397e+03 8.165189495626332672e-01
1.932629789660559936e+03 8.068350304777414106e-01
1.932636124988677693e+03 7.942262701895674848e-01
1.932642585592553360e+03 7.779015240945427179e-01
1.932648974421899538e+03 7.575890700996845695e-01
1.932655309444330442e+03 7.343274603643807907e-01
1.932661722208698166e+03 7.103477757402790749e-01
1.932668158146120504e+03 6.872107132860079126e-01
1.932674492862763373e+03 6.647902824044907844e-01
1.932680857377311440e+03 6.416056799045434245e-01
1.932687340832898371e+03 6.145343699126497583e-01
1.932693675243652933e+03 5.788841003559435094e-01
1.932700009565808614e+03 5.308238341699885732e-01
1.932706504013563517e+03 4.699464727785732099e-01
1.932712856586674889e+03 4.003256490696747716e-01
1.932719190602811295e+03 3.306033645900843254e-01
1.932725635858419764e+03 2.721868019842819120e-01
1.932732036891505686e+03 2.357149992262793370e-01
1.932738370601522320e+03 2.276509662800938749e-01
1.932744766254313618e+03 2.481922542629486361e-01
1.932751216157821545e+03 2.911084461692918235e-01
1.932757549561617452e+03 3.457728378976298589e-01
1.932763895200813067e+03 4.008945002753307452e-01
1.932770394385298005e+03 4.482511252903869647e-01
1.932776727482772230e+03 4.842867597108649336e-01
1.932783060491514334e+03 5.091866465569890865e-01
1.932789533778559189e+03 5.250261288831657991e-01
1.932795904364662647e+03 5.339954343318089602e-01
1.932802237066952102e+03 5.371558686321329379e-01
1.932808659396991288e+03 5.344996850853143133e-01
1.932815080206964922e+03 5.259990769443951830e-01
1.932821412602700775e+03 5.124493990060047244e-01
1.932827783564595165e+03 4.951822062949626235e-01
1.932834255009354365e+03 4.751242571076099708e-01
1.932840587098435208e+03 4.524760913983481014e-01
1.932846919098681610e+03 4.267154799318494951e-01
1.932853415953413560e+03 3.963763888942691827e-01
1.932859760553831848e+03 3.596174136326873993e-01
1.932866092247292272e+03 3.157841028865705502e-01
1.932872536789637024e+03 2.661111265673987702e-01
1.932878932968565096e+03 2.133234453490694682e-01
1.932885264355137906e+03 1.611472312263194651e-01
1.932891656173596402e+03 1.135643338048001466e-01
1.932898104342310035e+03 7.379317133704210718e-02
1.932904435421895641e+03 4.354184070359969072e-02
1.932910774104858774e+03 2.287695987954364851e-02
1.932917274674742202e+03 1.046472541635629777e-02
1.932923605447239197e+03 4.094964948579728203e-03
1.932929936130767146e+03 1.528455323800691299e-03
1.932936398416527709e+03 1.329072249355231928e-03
1.932942774430843883e+03 3.345371601884021984e-03
1.932949104807151116e+03 8.735934141543893680e-03
1.932955513012089341e+03 1.951112004583239329e-02
1.932961942372384556e+03 3.766901113800921047e-02
1.932968272441370118e+03 6.425252203985305777e-02
1.932974626153516056e+03 9.877138816877414906e-02
1.932981109271536070e+03 1.392726201253563501e-01
1.932987439033099463e+03 1.830954686816572696e-01
1.932993768705590583e+03 2.282599168027240610e-01
1.933000244261921125e+03 2.742749606066976487e-01
1.933006604582012187e+03 3.213677563895492861e-01
1.933012933946949261e+03 3.695847764010689596e-01
1.933019354064326308e+03 4.186078140744838860e-01
1.933025769087784283e+03 4.673048020573430938e-01
1.933032098145065220e+03 5.134178448590801525e-01
1.933038462411157525e+03 5.546589438744311540e-01
1.933044932550089470e+03 5.899066691035869114e-01
1.933051261299613543e+03 6.190932398650652591e-01
1.933057589959962797e+03 6.426141921114478794e-01
1.933064074310061415e+03 6.608857979488471646e-01
1.933070423410268177e+03 6.741101785042399319e-01
1.933076751762728009e+03 6.824059865143279335e-01
1.933083179314545077e+03 6.862607136819152132e-01
1.933089584476703067e+03 6.870590502874559524e-01
1.933095912521172977e+03 6.872617285426095846e-01
1.933102282862015045e+03 6.896430156221741159e-01
1.933108744498591932e+03 6.961632467868258400e-01
1.933115072234970285e+03 7.075347559954039411e-01
1.933121399882070818e+03 7.231552786317715364e-01
1.933127888545171572e+03 7.411171190986114432e-01
1.933134230903795242e+03 7.589319309920965484e-01
1.933140558242671659e+03 7.747440700458795293e-01
1.933146988746964553e+03 7.878129497511743295e-01
1.933153388527321113e+03 7.982393682949588953e-01
1.933159715557872005e+03 8.065144109815578499e-01
1.933166087490302289e+03 8.131779816804636241e-01
1.933172545105221388e+03 8.186956202894171142e-01
1.933178871827345802e+03 8.234378630508596419e-01
1.933185198460088714e+03 8.276787226744901638e-01
1.933191686951459587e+03 8.315972032880347697e-01
1.933198027050766086e+03 8.352859592913177700e-01
1.933204353374950188e+03 8.387679494939688229e-01
1.933210782345787493e+03 8.419951886963303878e-01
1.933217181227807032e+03 8.448872458796241602e-01
1.933223507243330232e+03 8.473989206548155906e-01
1.933229876280217240e+03 8.495400481462318520e-01
1.933236334358140766e+03 8.513515254681726097e-01
1.933242660064902111e+03 8.528758573835751866e-01
1.933248985682178954e+03 8.541436750244445486e-01
1.933255469513115713e+03 8.551650566620974114e-01
1.933261811839339543e+03 8.559286388379059307e-01
1.933268137147721518e+03 8.564161694471921216e-01
1.933274560095199377e+03 8.566097118036187785e-01
1.933280962566314656e+03 8.565049816830585527e-01
1.933287287565700581e+03 8.561249378197830495e-01
1.933293649215939013e+03 8.555190500147880073e-01
1.933300112245501396e+03 8.547496289877962727e-01
1.933306436935789407e+03 8.538818420477627402e-01
1.933312761536489006e+03 8.529458349094127811e-01
1.933319236214313150e+03 8.518689110865924619e-01
1.933325585257660805e+03 8.504922562987855539e-01
1.933331909549129705e+03 8.486860162228956339e-01
1.933338321979367720e+03 8.464673968706315499e-01
1.933344732530987130e+03 8.440760744314016462e-01
1.933351056513123922e+03 8.419336047883704266e-01
1.933357406281631029e+03 8.405216243029111078e-01
1.933363878755441192e+03 8.402350102659741360e-01
1.933370202428144694e+03 8.411842202224951714e-01
1.933376526011155420e+03 8.431131197433594515e-01
1.933382987039209183e+03 8.455409051399644937e-01
1.933389347293863011e+03 8.479593266938674212e-01
1.933395670567307434e+03 8.499579513907359329e-01
1.933402067982443668e+03 8.513144546170375859e-01
1.933408491109953275e+03 8.520076778804961393e-01
1.933414814073728621e+03 8.521252832612427053e-01
1.933421147461439659e+03 8.517808136919577944e-01
1.933427633876086247e+03 8.510663131219066146e-01
1.933433956530091336e+03 8.500289496333154338e-01
1.933440279094300195e+03 8.486898829863857019e-01
1.933446721971940633e+03 8.470466970841612486e-01
1.933453097936067252e+03 8.450663461959080358e-01
1.933459420190372839e+03 8.426934625297243242e-01
1.933465798088560177e+03 8.398790618429960997e-01
1.933472238291328949e+03 8.366347350741873967e-01
1.933478560235628947e+03 8.331184828472288917e-01
1.933484882090060864e+03 8.296729939795552955e-01
1.933491368244724981e+03 8.266740735299757947e-01
1.933497699229740874e+03 8.243473120035230695e-01
1.933504020774033734e+03 8.227455627850654984e-01
1.933510440996629313e+03 8.217470893989556879e-01
1.933516837172379383e+03 8.210616583158854009e-01
1.933523158406431776e+03 8.203640802457818904e-01
1.933529512281833604e+03 8.194549333202811869e-01
1.933535974063217282e+03 8.182769664900046980e-01
1.933542294986927345e+03 8.168480525516141899e-01
1.933548615820664963e+03 8.151946881454831262e-01
1.933555076180244669e+03 8.132991380827025996e-01
1.933561430515190750e+03 8.111167698478826127e-01
1.933567751038452570e+03 8.086315801900448852e-01
1.933574144097380895e+03 8.058643808977101752e-01
1.933580564990894118e+03 8.028480970647049464e-01
1.933586885203578049e+03 7.996123827852734678e-01
1.933593210546363252e+03 7.961794116379654618e-01
1.933599698413708666e+03 7.925542880044017524e-01
1.933606018315712390e+03 7.887219912665121013e-01
1.933612338127639305e+03 7.846734419559567852e-01
1.933618768180722100e+03 7.804031786014112848e-01
1.933625150374526811e+03 7.758993206997641945e-01
1.933631469875640278e+03 7.711495150530458531e-01
1.933637831258279903e+03 7.661451453498536734e-01
1.933644281379692757e+03 7.608736245947054222e-01
1.933650600569890457e+03 7.553117472086285922e-01
1.933656919669938816e+03 7.494362963986967996e-01
1.933663384526445043e+03 7.432113427581853449e-01
1.933669730210060152e+03 7.365669890141988141e-01
1.933676048999059731e+03 7.294119521790636274e-01
1.933682444230232477e+03 7.216581503079706472e-01
1.933688858795820806e+03 7.132470903914538418e-01
1.933695177273668151e+03 7.042389834983160402e-01
1.933701502463397219e+03 6.948603218769436873e-01
1.933707986326842729e+03 6.853301283160884161e-01
1.933714304493436202e+03 6.757045974977647917e-01
1.933720622569775742e+03 6.659246114001841077e-01
1.933727049456801524e+03 6.557951171414792002e-01
1.933733430658033740e+03 6.448953703983499874e-01
1.933739748422986167e+03 6.326955854956749503e-01
1.933746104312832358e+03 6.187365549463704761e-01
1.933752555767131525e+03 6.026292364869635376e-01
1.933758873220593614e+03 5.840447403870883125e-01
1.933765190583729463e+03 5.628116660640817281e-01
1.933771646932562589e+03 5.388554871670423463e-01
1.933777996962269526e+03 5.121835925720962246e-01
1.933784314013780659e+03 4.833215662278196323e-01
1.933790698409110973e+03 4.536390228404253988e-01
1.933797119647682848e+03 4.247599306429002408e-01
1.933803436387468082e+03 3.975938597743182701e-01
1.933809753036853863e+03 3.722500159583772006e-01
1.933816236652088037e+03 3.489001773611975499e-01
1.933822557704461360e+03 3.288759903034152998e-01
1.933828874041986637e+03 3.137806973559554846e-01
1.933835284746802472e+03 3.036625484975914446e-01
1.933841677964430346e+03 2.976891046935756235e-01
1.933847993989992347e+03 2.948518514666156332e-01
1.933854331367401983e+03 2.927488995060818500e-01
1.933860797167044439e+03 2.876839103111999973e-01
1.933867112880541072e+03 2.773483134882641088e-01
1.933873428503534569e+03 2.617395622220650697e-01
1.933879863320473078e+03 2.420368772303449489e-01
1.933886230713302893e+03 2.196955122737275778e-01
1.933892546024096418e+03 1.959398508901875335e-01
1.933898906555866233e+03 1.716622572607031660e-01
1.933905347487946756e+03 1.475152419360918343e-01
1.933911662486437763e+03 1.240449328361471759e-01
1.933917977394351738e+03 1.017759983104296745e-01
1.933924434124684694e+03 8.118453022249187689e-02
1.933930777890228228e+03 6.267408071422762850e-02
1.933937092485705534e+03 4.658285756349356266e-02
1.933943473972516131e+03 3.314533732415346490e-02
1.933949892235137213e+03 2.242547421547167602e-02
1.933956206518075305e+03 1.431114590973046712e-02
1.933962520710363378e+03 8.538812494971435157e-03
1.933968997153994906e+03 4.719146180845931564e-03
1.933975319491129540e+03 2.389254822343422468e-03
1.933981633370744021e+03 1.092849639226473740e-03
1.933988033611907440e+03 4.446782819164460799e-04
1.933994431404538091e+03 1.578748691634498848e-04
1.934000744971375980e+03 4.758920791611824275e-05
1.934007068592203041e+03 1.175994981539600719e-05
1.934013542257969675e+03 2.258902467550173138e-06
